#  E (eV)   dos(E)     Int dos(E) EFermi =    9.059 eV
 -20.000  0.0000E+00  0.0000E+00
 -19.900  0.0000E+00  0.0000E+00
 -19.800  0.0000E+00  0.0000E+00
 -19.700  0.0000E+00  0.0000E+00
 -19.600  0.0000E+00  0.0000E+00
 -19.500  0.0000E+00  0.0000E+00
 -19.400  0.0000E+00  0.0000E+00
 -19.300  0.0000E+00  0.0000E+00
 -19.200  0.0000E+00  0.0000E+00
 -19.100  0.0000E+00  0.0000E+00
 -19.000  0.0000E+00  0.0000E+00
 -18.900  0.0000E+00  0.0000E+00
 -18.800  0.0000E+00  0.0000E+00
 -18.700  0.0000E+00  0.0000E+00
 -18.600  0.0000E+00  0.0000E+00
 -18.500  0.0000E+00  0.0000E+00
 -18.400  0.0000E+00  0.0000E+00
 -18.300  0.0000E+00  0.0000E+00
 -18.200  0.0000E+00  0.0000E+00
 -18.100  0.0000E+00  0.0000E+00
 -18.000  0.0000E+00  0.0000E+00
 -17.900  0.0000E+00  0.0000E+00
 -17.800  0.0000E+00  0.0000E+00
 -17.700  0.0000E+00  0.0000E+00
 -17.600  0.0000E+00  0.0000E+00
 -17.500  0.0000E+00  0.0000E+00
 -17.400  0.0000E+00  0.0000E+00
 -17.300  0.0000E+00  0.0000E+00
 -17.200  0.0000E+00  0.0000E+00
 -17.100  0.0000E+00  0.0000E+00
 -17.000  0.0000E+00  0.0000E+00
 -16.900  0.0000E+00  0.0000E+00
 -16.800  0.0000E+00  0.0000E+00
 -16.700  0.0000E+00  0.0000E+00
 -16.600  0.0000E+00  0.0000E+00
 -16.500  0.0000E+00  0.0000E+00
 -16.400  0.0000E+00  0.0000E+00
 -16.300  0.0000E+00  0.0000E+00
 -16.200  0.0000E+00  0.0000E+00
 -16.100  0.0000E+00  0.0000E+00
 -16.000  0.0000E+00  0.0000E+00
 -15.900  0.0000E+00  0.0000E+00
 -15.800  0.0000E+00  0.0000E+00
 -15.700  0.0000E+00  0.0000E+00
 -15.600  0.0000E+00  0.0000E+00
 -15.500  0.0000E+00  0.0000E+00
 -15.400  0.0000E+00  0.0000E+00
 -15.300  0.0000E+00  0.0000E+00
 -15.200  0.0000E+00  0.0000E+00
 -15.100  0.0000E+00  0.0000E+00
 -15.000  0.0000E+00  0.0000E+00
 -14.900  0.0000E+00  0.0000E+00
 -14.800  0.0000E+00  0.0000E+00
 -14.700  0.0000E+00  0.0000E+00
 -14.600  0.0000E+00  0.0000E+00
 -14.500  0.0000E+00  0.0000E+00
 -14.400  0.0000E+00  0.0000E+00
 -14.300  0.0000E+00  0.0000E+00
 -14.200  0.0000E+00  0.0000E+00
 -14.100  0.0000E+00  0.0000E+00
 -14.000  0.0000E+00  0.0000E+00
 -13.900  0.0000E+00  0.0000E+00
 -13.800  0.0000E+00  0.0000E+00
 -13.700  0.0000E+00  0.0000E+00
 -13.600  0.0000E+00  0.0000E+00
 -13.500  0.0000E+00  0.0000E+00
 -13.400  0.0000E+00  0.0000E+00
 -13.300  0.0000E+00  0.0000E+00
 -13.200  0.0000E+00  0.0000E+00
 -13.100  0.0000E+00  0.0000E+00
 -13.000  0.0000E+00  0.0000E+00
 -12.900  0.0000E+00  0.0000E+00
 -12.800  0.0000E+00  0.0000E+00
 -12.700  0.0000E+00  0.0000E+00
 -12.600  0.0000E+00  0.0000E+00
 -12.500  0.0000E+00  0.0000E+00
 -12.400  0.0000E+00  0.0000E+00
 -12.300  0.0000E+00  0.0000E+00
 -12.200  0.0000E+00  0.0000E+00
 -12.100  0.0000E+00  0.0000E+00
 -12.000  0.0000E+00  0.0000E+00
 -11.900  0.0000E+00  0.0000E+00
 -11.800  0.0000E+00  0.0000E+00
 -11.700  0.1294E+00  0.6225E-02
 -11.600  0.2184E+00  0.2452E-01
 -11.500  0.3020E+00  0.5109E-01
 -11.400  0.3819E+00  0.8466E-01
 -11.300  0.4563E+00  0.1266E+00
 -11.200  0.5548E+00  0.1766E+00
 -11.100  0.6546E+00  0.2368E+00
 -11.000  0.7863E+00  0.3084E+00
 -10.900  0.9522E+00  0.3949E+00
 -10.800  0.1176E+01  0.5007E+00
 -10.700  0.1539E+01  0.6352E+00
 -10.600  0.2232E+01  0.8176E+00
 -10.500  0.3171E+01  0.1107E+01
 -10.400  0.3667E+01  0.1450E+01
 -10.300  0.5717E+01  0.1910E+01
 -10.200  0.0000E+00  0.2000E+01
 -10.100  0.0000E+00  0.2000E+01
 -10.000  0.0000E+00  0.2000E+01
  -9.900  0.0000E+00  0.2000E+01
  -9.800  0.0000E+00  0.2000E+01
  -9.700  0.0000E+00  0.2000E+01
  -9.600  0.0000E+00  0.2000E+01
  -9.500  0.0000E+00  0.2000E+01
  -9.400  0.0000E+00  0.2000E+01
  -9.300  0.0000E+00  0.2000E+01
  -9.200  0.0000E+00  0.2000E+01
  -9.100  0.0000E+00  0.2000E+01
  -9.000  0.0000E+00  0.2000E+01
  -8.900  0.0000E+00  0.2000E+01
  -8.800  0.0000E+00  0.2000E+01
  -8.700  0.0000E+00  0.2000E+01
  -8.600  0.0000E+00  0.2000E+01
  -8.500  0.0000E+00  0.2000E+01
  -8.400  0.0000E+00  0.2000E+01
  -8.300  0.0000E+00  0.2000E+01
  -8.200  0.0000E+00  0.2000E+01
  -8.100  0.0000E+00  0.2000E+01
  -8.000  0.0000E+00  0.2000E+01
  -7.900  0.0000E+00  0.2000E+01
  -7.800  0.0000E+00  0.2000E+01
  -7.700  0.0000E+00  0.2000E+01
  -7.600  0.0000E+00  0.2000E+01
  -7.500  0.0000E+00  0.2000E+01
  -7.400  0.0000E+00  0.2000E+01
  -7.300  0.0000E+00  0.2000E+01
  -7.200  0.0000E+00  0.2000E+01
  -7.100  0.0000E+00  0.2000E+01
  -7.000  0.0000E+00  0.2000E+01
  -6.900  0.0000E+00  0.2000E+01
  -6.800  0.0000E+00  0.2000E+01
  -6.700  0.0000E+00  0.2000E+01
  -6.600  0.0000E+00  0.2000E+01
  -6.500  0.0000E+00  0.2000E+01
  -6.400  0.0000E+00  0.2000E+01
  -6.300  0.0000E+00  0.2000E+01
  -6.200  0.0000E+00  0.2000E+01
  -6.100  0.0000E+00  0.2000E+01
  -6.000  0.0000E+00  0.2000E+01
  -5.900  0.0000E+00  0.2000E+01
  -5.800  0.0000E+00  0.2000E+01
  -5.700  0.0000E+00  0.2000E+01
  -5.600  0.0000E+00  0.2000E+01
  -5.500  0.0000E+00  0.2000E+01
  -5.400  0.0000E+00  0.2000E+01
  -5.300  0.0000E+00  0.2000E+01
  -5.200  0.0000E+00  0.2000E+01
  -5.100  0.0000E+00  0.2000E+01
  -5.000  0.0000E+00  0.2000E+01
  -4.900  0.0000E+00  0.2000E+01
  -4.800  0.0000E+00  0.2000E+01
  -4.700  0.0000E+00  0.2000E+01
  -4.600  0.0000E+00  0.2000E+01
  -4.500  0.0000E+00  0.2000E+01
  -4.400  0.0000E+00  0.2000E+01
  -4.300  0.0000E+00  0.2000E+01
  -4.200  0.0000E+00  0.2000E+01
  -4.100  0.0000E+00  0.2000E+01
  -4.000  0.0000E+00  0.2000E+01
  -3.900  0.0000E+00  0.2000E+01
  -3.800  0.0000E+00  0.2000E+01
  -3.700  0.0000E+00  0.2000E+01
  -3.600  0.0000E+00  0.2000E+01
  -3.500  0.0000E+00  0.2000E+01
  -3.400  0.0000E+00  0.2000E+01
  -3.300  0.0000E+00  0.2000E+01
  -3.200  0.0000E+00  0.2000E+01
  -3.100  0.0000E+00  0.2000E+01
  -3.000  0.0000E+00  0.2000E+01
  -2.900  0.0000E+00  0.2000E+01
  -2.800  0.0000E+00  0.2000E+01
  -2.700  0.0000E+00  0.2000E+01
  -2.600  0.0000E+00  0.2000E+01
  -2.500  0.0000E+00  0.2000E+01
  -2.400  0.0000E+00  0.2000E+01
  -2.300  0.0000E+00  0.2000E+01
  -2.200  0.0000E+00  0.2000E+01
  -2.100  0.0000E+00  0.2000E+01
  -2.000  0.0000E+00  0.2000E+01
  -1.900  0.0000E+00  0.2000E+01
  -1.800  0.0000E+00  0.2000E+01
  -1.700  0.0000E+00  0.2000E+01
  -1.600  0.0000E+00  0.2000E+01
  -1.500  0.0000E+00  0.2000E+01
  -1.400  0.0000E+00  0.2000E+01
  -1.300  0.0000E+00  0.2000E+01
  -1.200  0.0000E+00  0.2000E+01
  -1.100  0.0000E+00  0.2000E+01
  -1.000  0.0000E+00  0.2000E+01
  -0.900  0.0000E+00  0.2000E+01
  -0.800  0.0000E+00  0.2000E+01
  -0.700  0.0000E+00  0.2000E+01
  -0.600  0.0000E+00  0.2000E+01
  -0.500  0.0000E+00  0.2000E+01
  -0.400  0.0000E+00  0.2000E+01
  -0.300  0.0000E+00  0.2000E+01
